time_ms,uio_in_0,analog_0,analog_1,analog_2
3.018560340000000064e+00,1.500000000000000000e+00,7.511635389999999912e-01,4.968029070000000158e-01,2.768387610000000200e-06
3.019560339999999954e+00,1.500000000000000000e+00,7.512259199999999915e-01,4.947750209999999815e-01,2.768387610000000200e-06
3.020560340000000288e+00,1.500000000000000000e+00,7.512882539999999887e-01,4.927640079999999756e-01,2.768387610000000200e-06
3.021560339999999734e+00,1.500000000000000000e+00,7.513505360000000133e-01,4.907699999999999840e-01,2.768387610000000200e-06
3.022560340000000068e+00,1.500000000000000000e+00,7.514127649999999825e-01,4.887931220000000243e-01,2.768387610000000200e-06
3.023560339999999957e+00,1.500000000000000000e+00,7.514749389999999529e-01,4.868334930000000060e-01,2.768387610000000200e-06
3.024560339999999847e+00,1.500000000000000000e+00,7.515370540000000377e-01,4.848912249999999813e-01,2.768387610000000200e-06
3.025560340000000181e+00,1.500000000000000000e+00,7.515991079999999602e-01,4.829664220000000063e-01,2.768387610000000200e-06
3.026560340000000071e+00,1.500000000000000000e+00,7.516610999999999709e-01,4.810591819999999741e-01,2.768387610000000200e-06
3.027560339999999961e+00,1.500000000000000000e+00,7.517230249999999891e-01,4.791695930000000048e-01,2.768387610000000200e-06
3.028560339999999851e+00,1.500000000000000000e+00,7.517848830000000149e-01,4.772977369999999997e-01,2.768387610000000200e-06
3.029560340000000185e+00,1.500000000000000000e+00,7.518466700000000502e-01,4.754436890000000027e-01,2.768387610000000200e-06
3.030560339999999631e+00,1.500000000000000000e+00,7.519083850000000124e-01,4.736075149999999789e-01,2.768387610000000200e-06
3.031560339999999965e+00,1.500000000000000000e+00,7.519700240000000147e-01,4.717892710000000100e-01,2.768387610000000200e-06
3.032560339999999854e+00,1.500000000000000000e+00,7.520315850000000024e-01,4.699890090000000131e-01,2.768387610000000200e-06
3.033560340000000188e+00,1.500000000000000000e+00,7.520930660000000323e-01,4.682067690000000226e-01,2.768387610000000200e-06
3.034560340000000078e+00,1.500000000000000000e+00,7.521544650000000498e-01,4.664425850000000207e-01,2.768387610000000200e-06
3.035560339999999968e+00,1.500000000000000000e+00,7.522157779999999461e-01,4.646964820000000218e-01,2.768387610000000200e-06
3.036560340000000302e+00,1.500000000000000000e+00,7.522770039999999714e-01,4.629684780000000166e-01,2.768387610000000200e-06
3.037560339999999748e+00,1.500000000000000000e+00,7.523381399999999886e-01,4.612585799999999736e-01,2.768387610000000200e-06
3.038560340000000082e+00,1.500000000000000000e+00,7.523991829999999714e-01,4.595667900000000028e-01,2.768387610000000200e-06
3.039560339999999972e+00,1.500000000000000000e+00,7.524601319999999482e-01,4.578930979999999984e-01,2.768387610000000200e-06
3.040560339999999862e+00,1.500000000000000000e+00,7.525209840000000039e-01,4.562374909999999950e-01,2.768387610000000200e-06
3.041560339999999751e+00,1.500000000000000000e+00,7.525817369999999729e-01,4.545999430000000063e-01,2.768387610000000200e-06
3.042560340000000085e+00,1.500000000000000000e+00,7.526423869999999683e-01,4.529804230000000209e-01,2.768387610000000200e-06
3.043560339999999975e+00,1.500000000000000000e+00,7.527029330000000185e-01,4.513788910000000043e-01,2.768387610000000200e-06
3.044560339999999865e+00,1.500000000000000000e+00,7.527633719999999862e-01,4.497953000000000090e-01,2.768387610000000200e-06
3.045560340000000199e+00,1.500000000000000000e+00,7.528237030000000107e-01,4.482295969999999796e-01,2.768387610000000200e-06
3.046560340000000089e+00,1.500000000000000000e+00,7.528839219999999832e-01,4.466817169999999781e-01,2.768387610000000200e-06
3.047560339999999979e+00,1.500000000000000000e+00,7.529440259999999885e-01,4.451515939999999838e-01,2.768387610000000200e-06
3.048560339999999869e+00,1.500000000000000000e+00,7.530040150000000265e-01,4.436391499999999821e-01,2.768387610000000200e-06
3.049560340000000203e+00,1.500000000000000000e+00,7.530638849999999884e-01,4.421443030000000163e-01,2.768387610000000200e-06
3.050560339999999648e+00,1.500000000000000000e+00,7.531236350000000135e-01,4.406669630000000226e-01,2.768387610000000200e-06
3.051560339999999982e+00,1.500000000000000000e+00,7.531832600000000211e-01,4.392070359999999951e-01,2.768387610000000200e-06
3.052560340000000316e+00,1.500000000000000000e+00,7.532427609999999829e-01,4.377644210000000147e-01,2.768387610000000200e-06
3.053560339999999762e+00,1.500000000000000000e+00,7.533021330000000404e-01,4.363390089999999999e-01,2.768387610000000200e-06
3.054560340000000096e+00,1.500000000000000000e+00,7.533613749999999998e-01,4.349306880000000097e-01,2.768387610000000200e-06
3.055560339999999986e+00,1.500000000000000000e+00,7.534204839999999459e-01,4.335393410000000225e-01,2.768387610000000200e-06
3.056560340000000320e+00,1.500000000000000000e+00,7.534794580000000463e-01,4.321648450000000197e-01,2.768387610000000200e-06
3.057560339999999766e+00,1.500000000000000000e+00,7.535382940000000529e-01,4.308070729999999848e-01,2.768387610000000200e-06
3.058560340000000100e+00,1.500000000000000000e+00,7.535969909999999938e-01,4.294658920000000157e-01,2.768387610000000200e-06
3.059560339999999989e+00,1.500000000000000000e+00,7.536555470000000367e-01,4.281411660000000174e-01,2.768387610000000200e-06
3.060560339999999879e+00,1.500000000000000000e+00,7.537139569999999900e-01,4.268327570000000071e-01,2.768387610000000200e-06
3.061560340000000213e+00,1.500000000000000000e+00,7.537722209999999645e-01,4.255405199999999777e-01,2.768387610000000200e-06
3.062560340000000103e+00,1.500000000000000000e+00,7.538303360000000453e-01,4.242643090000000061e-01,2.768387610000000200e-06
3.063560339999999993e+00,1.500000000000000000e+00,7.538882999999999557e-01,4.230039740000000048e-01,2.768387610000000200e-06
3.064560339999999883e+00,1.500000000000000000e+00,7.539461109999999744e-01,4.217593629999999982e-01,2.768387610000000200e-06
3.065560340000000217e+00,1.500000000000000000e+00,7.540037659999999642e-01,4.205303200000000130e-01,2.768387610000000200e-06
3.066560339999999663e+00,1.500000000000000000e+00,7.540612620000000099e-01,4.193166899999999919e-01,2.768387610000000200e-06
3.067560339999999997e+00,1.500000000000000000e+00,7.541185980000000288e-01,4.181183119999999920e-01,2.768387610000000200e-06
3.068560339999999886e+00,1.500000000000000000e+00,7.541757719999999665e-01,4.169350259999999864e-01,2.768387610000000200e-06
3.069560340000000220e+00,1.500000000000000000e+00,7.542327810000000188e-01,4.157666680000000059e-01,2.768387610000000200e-06
3.070560340000000110e+00,1.500000000000000000e+00,7.542896230000000202e-01,4.146130760000000248e-01,2.768387610000000200e-06
3.071560340000000000e+00,1.500000000000000000e+00,7.543462949999999445e-01,4.134740849999999912e-01,2.768387610000000200e-06
3.072560340000000334e+00,1.500000000000000000e+00,7.544027960000000421e-01,4.123495289999999924e-01,2.768387610000000200e-06
3.073560339999999780e+00,1.500000000000000000e+00,7.544591229999999538e-01,4.112392420000000048e-01,2.768387610000000200e-06
3.074560340000000114e+00,1.500000000000000000e+00,7.545152739999999580e-01,4.101430560000000058e-01,2.768387610000000200e-06
3.075560340000000004e+00,1.500000000000000000e+00,7.545712460000000288e-01,4.090608059999999990e-01,2.768387610000000200e-06
3.076560339999999893e+00,1.500000000000000000e+00,7.546270390000000550e-01,4.079923229999999901e-01,2.768387610000000200e-06
3.077560339999999783e+00,1.500000000000000000e+00,7.546826479999999560e-01,4.069374419999999826e-01,2.768387610000000200e-06
3.078560340000000117e+00,1.500000000000000000e+00,7.547380729999999538e-01,4.058959950000000094e-01,2.768387610000000200e-06
3.079560340000000007e+00,1.500000000000000000e+00,7.547933100000000506e-01,4.048678159999999915e-01,2.768387610000000200e-06
3.080560339999999897e+00,1.500000000000000000e+00,7.548483590000000243e-01,4.038527399999999878e-01,2.768387610000000200e-06
3.081560340000000231e+00,1.500000000000000000e+00,7.549032159999999880e-01,4.028506009999999748e-01,2.768387610000000200e-06
3.082560340000000121e+00,1.500000000000000000e+00,7.549578789999999984e-01,4.018612349999999833e-01,2.768387610000000200e-06
3.083560340000000011e+00,1.500000000000000000e+00,7.550123469999999726e-01,4.008844790000000158e-01,2.768387610000000200e-06
3.084560339999999901e+00,1.500000000000000000e+00,7.550666169999999955e-01,3.999201700000000193e-01,2.768387610000000200e-06
3.085560340000000235e+00,1.500000000000000000e+00,7.551206870000000126e-01,3.989681489999999942e-01,2.768387610000000200e-06
3.086560339999999680e+00,1.500000000000000000e+00,7.551745539999999979e-01,3.980282540000000258e-01,2.768387610000000200e-06
3.087560340000000014e+00,1.500000000000000000e+00,7.552282179999999512e-01,3.971003269999999752e-01,2.768387610000000200e-06
3.088560339999999904e+00,1.500000000000000000e+00,7.552816749999999857e-01,3.961842130000000073e-01,2.768387610000000200e-06
3.089560339999999794e+00,1.500000000000000000e+00,7.553349230000000469e-01,3.952797539999999832e-01,2.768387610000000200e-06
3.090560340000000128e+00,1.500000000000000000e+00,7.553879610000000522e-01,3.943867970000000112e-01,2.768387610000000200e-06
3.091560340000000018e+00,1.500000000000000000e+00,7.554407859999999753e-01,3.935051900000000047e-01,2.768387610000000200e-06
3.092560340000000352e+00,1.500000000000000000e+00,7.554933959999999837e-01,3.926347820000000155e-01,2.768387610000000200e-06
3.093560339999999798e+00,1.500000000000000000e+00,7.555457899999999949e-01,3.917754250000000105e-01,2.768387610000000200e-06
3.094560340000000132e+00,1.500000000000000000e+00,7.555979640000000108e-01,3.909269719999999837e-01,2.768387610000000200e-06
3.095560340000000021e+00,1.500000000000000000e+00,7.556499180000000315e-01,3.900892770000000120e-01,2.768387610000000200e-06
3.096560339999999911e+00,1.500000000000000000e+00,7.557016479999999481e-01,3.892621960000000048e-01,2.768387610000000200e-06
3.097560339999999801e+00,1.500000000000000000e+00,7.557531539999999826e-01,3.884455900000000073e-01,2.768387610000000200e-06
3.098560340000000135e+00,1.500000000000000000e+00,7.558044320000000260e-01,3.876393169999999833e-01,2.768387610000000200e-06
3.099560340000000025e+00,1.500000000000000000e+00,7.558554809999999957e-01,3.868432419999999761e-01,2.768387610000000200e-06
3.100560339999999915e+00,1.500000000000000000e+00,7.559062989999999482e-01,3.860572270000000028e-01,2.768387610000000200e-06
3.101560340000000249e+00,1.500000000000000000e+00,7.559568840000000511e-01,3.852811400000000219e-01,2.768387610000000200e-06
3.102560339999999695e+00,1.500000000000000000e+00,7.560072329999999452e-01,3.845148500000000191e-01,2.768387610000000200e-06
3.103560340000000028e+00,1.500000000000000000e+00,7.560573459999999635e-01,3.837582250000000084e-01,2.768387610000000200e-06
3.104560339999999918e+00,1.500000000000000000e+00,7.561072189999999971e-01,3.830111400000000277e-01,2.768387610000000200e-06
3.105560340000000252e+00,1.500000000000000000e+00,7.561568509999999632e-01,3.822734680000000052e-01,2.768387610000000200e-06
3.106560339999999698e+00,1.500000000000000000e+00,7.562062410000000012e-01,3.815450859999999778e-01,2.768387610000000200e-06
3.107560340000000032e+00,1.500000000000000000e+00,7.562553850000000022e-01,3.808258720000000097e-01,2.768387610000000200e-06
3.108560340000000366e+00,1.500000000000000000e+00,7.563042819999999944e-01,3.801157079999999966e-01,2.768387610000000200e-06
3.109560339999999812e+00,1.500000000000000000e+00,7.563529300000000344e-01,3.794144740000000016e-01,2.768387610000000200e-06
3.110560340000000146e+00,1.500000000000000000e+00,7.564013280000000394e-01,3.787220570000000008e-01,2.768387610000000200e-06
3.111560340000000036e+00,1.500000000000000000e+00,7.564494729999999834e-01,3.780383420000000272e-01,2.768387610000000200e-06
3.112560339999999925e+00,1.500000000000000000e+00,7.564973630000000338e-01,3.773632180000000003e-01,2.768387610000000200e-06
3.113560339999999815e+00,1.500000000000000000e+00,7.565449960000000251e-01,3.766965749999999780e-01,2.768387610000000200e-06
3.114560340000000149e+00,1.500000000000000000e+00,7.565923719999999575e-01,3.760383050000000171e-01,2.768387610000000200e-06
3.115560339999999595e+00,1.500000000000000000e+00,7.566394870000000550e-01,3.753883029999999787e-01,2.768387610000000200e-06
3.116560339999999929e+00,1.500000000000000000e+00,7.566863400000000128e-01,3.747464640000000013e-01,2.768387610000000200e-06
3.117560340000000263e+00,1.500000000000000000e+00,7.567329289999999986e-01,3.741126869999999993e-01,2.768387610000000200e-06
3.118560340000000153e+00,1.500000000000000000e+00,7.567792519999999579e-01,3.734868720000000253e-01,2.768387610000000200e-06
3.119560340000000043e+00,1.500000000000000000e+00,7.568253069999999472e-01,3.728689190000000209e-01,2.768387610000000200e-06
3.120560339999999933e+00,1.500000000000000000e+00,7.568710929999999948e-01,3.722587330000000083e-01,2.768387610000000200e-06
3.121560340000000267e+00,1.500000000000000000e+00,7.569166080000000463e-01,3.716562190000000099e-01,2.768387610000000200e-06
3.122560339999999712e+00,1.500000000000000000e+00,7.569618500000000472e-01,3.710612839999999912e-01,2.768387610000000200e-06
3.123560340000000046e+00,1.500000000000000000e+00,7.570068170000000540e-01,3.704738360000000008e-01,2.768387610000000200e-06
3.124560339999999936e+00,1.500000000000000000e+00,7.570515070000000124e-01,3.698937849999999750e-01,2.768387610000000200e-06
3.125560339999999826e+00,1.500000000000000000e+00,7.570959189999999506e-01,3.693210459999999862e-01,2.768387610000000200e-06
3.126560340000000160e+00,1.500000000000000000e+00,7.571400510000000361e-01,3.687555290000000263e-01,2.768387610000000200e-06
3.127560340000000050e+00,1.500000000000000000e+00,7.571839009999999925e-01,3.681971529999999992e-01,2.768387610000000200e-06
3.128560339999999940e+00,1.500000000000000000e+00,7.572274669999999874e-01,3.676458329999999775e-01,2.768387610000000200e-06
3.129560339999999830e+00,1.500000000000000000e+00,7.572707480000000491e-01,3.671014879999999758e-01,2.768387610000000200e-06
3.130560340000000163e+00,1.500000000000000000e+00,7.573137420000000120e-01,3.665640379999999809e-01,2.768387610000000200e-06
3.131560340000000053e+00,1.500000000000000000e+00,7.573564470000000437e-01,3.660334049999999784e-01,2.768387610000000200e-06
3.132560339999999943e+00,1.500000000000000000e+00,7.573988619999999505e-01,3.655095130000000081e-01,2.768387610000000200e-06
3.133560339999999833e+00,1.500000000000000000e+00,7.574409840000000393e-01,3.649922859999999991e-01,2.768387610000000200e-06
3.134560340000000167e+00,1.500000000000000000e+00,7.574828129999999771e-01,3.644816510000000176e-01,2.768387610000000200e-06
3.135560340000000057e+00,1.500000000000000000e+00,7.575243470000000423e-01,3.639775350000000187e-01,2.768387610000000200e-06
3.136560339999999947e+00,1.500000000000000000e+00,7.575655829999999868e-01,3.634798670000000120e-01,2.768387610000000200e-06
3.137560340000000281e+00,1.500000000000000000e+00,7.576065210000000327e-01,3.629885780000000062e-01,2.768387610000000200e-06
3.138560339999999727e+00,1.500000000000000000e+00,7.576471590000000145e-01,3.625035999999999814e-01,2.768387610000000200e-06
3.139560340000000060e+00,1.500000000000000000e+00,7.576874940000000169e-01,3.620248660000000007e-01,2.768387610000000200e-06
3.140560339999999950e+00,1.500000000000000000e+00,7.577275260000000401e-01,3.615523099999999879e-01,2.768387610000000200e-06
3.141560340000000284e+00,1.500000000000000000e+00,7.577672530000000295e-01,3.610858690000000037e-01,2.768387610000000200e-06
3.142560339999999730e+00,1.500000000000000000e+00,7.578066740000000134e-01,3.606254799999999983e-01,2.768387610000000200e-06
3.143560340000000064e+00,1.500000000000000000e+00,7.578457859999999657e-01,3.601710799999999768e-01,2.768387610000000200e-06
3.144560340000000398e+00,1.500000000000000000e+00,7.578845880000000257e-01,3.597226090000000265e-01,2.768387610000000200e-06
3.145560339999999844e+00,1.500000000000000000e+00,7.579230799999999713e-01,3.592800090000000113e-01,2.768387610000000200e-06
3.146560340000000178e+00,1.500000000000000000e+00,7.579612580000000266e-01,3.588432209999999900e-01,2.768387610000000200e-06
3.147560340000000068e+00,1.500000000000000000e+00,7.579991219999999696e-01,3.584121889999999921e-01,2.768387610000000200e-06
3.148560339999999957e+00,1.500000000000000000e+00,7.580366710000000507e-01,3.579868560000000199e-01,2.768387610000000200e-06
3.149560339999999847e+00,1.500000000000000000e+00,7.580739020000000217e-01,3.575671690000000180e-01,2.768387610000000200e-06
3.150560340000000181e+00,1.500000000000000000e+00,7.581108140000000217e-01,3.571530729999999876e-01,2.768387610000000200e-06
3.151560339999999627e+00,1.500000000000000000e+00,7.581474059999999682e-01,3.567445169999999832e-01,2.768387610000000200e-06
3.152560339999999961e+00,1.500000000000000000e+00,7.581836760000000286e-01,3.563414480000000051e-01,2.768387610000000200e-06
3.153560340000000295e+00,1.500000000000000000e+00,7.582196239999999809e-01,3.559438169999999957e-01,2.768387610000000200e-06
3.154560340000000185e+00,1.500000000000000000e+00,7.582552470000000211e-01,3.555515739999999814e-01,2.768387610000000200e-06
3.155560340000000075e+00,1.500000000000000000e+00,7.582905439999999553e-01,3.551646720000000146e-01,2.768387610000000200e-06
3.156560339999999965e+00,1.500000000000000000e+00,7.583255129999999511e-01,3.547830619999999824e-01,2.768387610000000200e-06
3.157560340000000298e+00,1.500000000000000000e+00,7.583601540000000085e-01,3.544066980000000200e-01,2.768387610000000200e-06
3.158560339999999744e+00,1.500000000000000000e+00,7.583944649999999621e-01,3.540355359999999840e-01,2.768387610000000200e-06
3.159560340000000078e+00,1.500000000000000000e+00,7.584284449999999511e-01,3.536695289999999825e-01,2.768387610000000200e-06
3.160560339999999968e+00,1.500000000000000000e+00,7.584620920000000321e-01,3.533086360000000092e-01,2.768387610000000200e-06
3.161560339999999858e+00,1.500000000000000000e+00,7.584954040000000397e-01,3.529528129999999764e-01,2.768387610000000200e-06
3.162560339999999748e+00,1.500000000000000000e+00,7.585283819999999455e-01,3.526020189999999888e-01,2.768387610000000200e-06
3.163560340000000082e+00,1.500000000000000000e+00,7.585610229999999454e-01,3.522562120000000130e-01,2.768387610000000200e-06
3.164560339999999972e+00,1.500000000000000000e+00,7.585933249999999850e-01,3.519153520000000146e-01,2.768387610000000200e-06
3.165560339999999862e+00,1.500000000000000000e+00,7.586252890000000360e-01,3.515794010000000136e-01,2.768387610000000200e-06
3.166560340000000195e+00,1.500000000000000000e+00,7.586569119999999611e-01,3.512483189999999755e-01,2.768387610000000200e-06
3.167560340000000085e+00,1.500000000000000000e+00,7.586881930000000107e-01,3.509220699999999749e-01,2.768387610000000200e-06
3.168560339999999975e+00,1.500000000000000000e+00,7.587191309999999911e-01,3.506006150000000043e-01,2.768387610000000200e-06
3.169560339999999865e+00,1.500000000000000000e+00,7.587497250000000415e-01,3.502839200000000264e-01,2.768387610000000200e-06
3.170560340000000199e+00,1.500000000000000000e+00,7.587799739999999682e-01,3.499719479999999772e-01,2.768387610000000200e-06
3.171560339999999645e+00,1.500000000000000000e+00,7.588098749999999670e-01,3.496646660000000129e-01,2.768387610000000200e-06
3.172560339999999979e+00,1.500000000000000000e+00,7.588394299999999815e-01,3.493620390000000131e-01,2.768387610000000200e-06
3.173560340000000313e+00,1.500000000000000000e+00,7.588686350000000136e-01,3.490640329999999958e-01,2.768387610000000200e-06
3.174560339999999758e+00,1.500000000000000000e+00,7.588974899999999524e-01,3.487706179999999767e-01,2.768387610000000200e-06
3.175560340000000092e+00,1.500000000000000000e+00,7.589259940000000482e-01,3.484817599999999738e-01,2.768387610000000200e-06
3.176560339999999982e+00,1.500000000000000000e+00,7.589541450000000244e-01,3.481974290000000027e-01,2.768387610000000200e-06
3.177560339999999872e+00,1.500000000000000000e+00,7.589819429999999922e-01,3.479175939999999967e-01,2.768387610000000200e-06
3.178560339999999762e+00,1.500000000000000000e+00,7.590093860000000081e-01,3.476422259999999986e-01,2.768387610000000200e-06
3.179560340000000096e+00,1.500000000000000000e+00,7.590364739999999610e-01,3.473712950000000244e-01,2.768387610000000200e-06
3.180560339999999986e+00,1.500000000000000000e+00,7.590632050000000186e-01,3.471047720000000059e-01,2.768387610000000200e-06
3.181560339999999876e+00,1.500000000000000000e+00,7.590895779999999871e-01,3.468426310000000123e-01,2.768387610000000200e-06
3.182560340000000210e+00,1.500000000000000000e+00,7.591155920000000057e-01,3.465848440000000030e-01,2.768387610000000200e-06
3.183560340000000100e+00,1.500000000000000000e+00,7.591412469999999635e-01,3.463313829999999927e-01,2.768387610000000200e-06
3.184560339999999989e+00,1.500000000000000000e+00,7.591665399999999453e-01,3.460822239999999939e-01,2.768387610000000200e-06
3.185560339999999879e+00,1.500000000000000000e+00,7.591914720000000338e-01,3.458373390000000214e-01,2.768387610000000200e-06
3.186560340000000213e+00,1.500000000000000000e+00,7.592160399999999809e-01,3.455967050000000040e-01,2.768387610000000200e-06
3.187560339999999659e+00,1.500000000000000000e+00,7.592402449999999803e-01,3.453602969999999828e-01,2.768387610000000200e-06
3.188560339999999993e+00,1.500000000000000000e+00,7.592640859999999492e-01,3.451280919999999974e-01,2.768387610000000200e-06
3.189560339999999883e+00,1.500000000000000000e+00,7.592875599999999725e-01,3.449000649999999779e-01,2.768387610000000200e-06
3.190560340000000217e+00,1.500000000000000000e+00,7.593106680000000219e-01,3.446761939999999913e-01,2.768387610000000200e-06
3.191560340000000107e+00,1.500000000000000000e+00,7.593334080000000430e-01,3.444564569999999937e-01,2.768387610000000200e-06
3.192560339999999997e+00,1.500000000000000000e+00,7.593557800000000357e-01,3.442408319999999966e-01,2.768387610000000200e-06
3.193560340000000330e+00,1.500000000000000000e+00,7.593777819999999457e-01,3.440292979999999834e-01,2.768387610000000200e-06
3.194560339999999776e+00,1.500000000000000000e+00,7.593994139999999948e-01,3.438218339999999928e-01,2.768387610000000200e-06
3.195560340000000110e+00,1.500000000000000000e+00,7.594206749999999895e-01,3.436184210000000072e-01,2.768387610000000200e-06
3.196560340000000000e+00,1.500000000000000000e+00,7.594415639999999579e-01,3.434190369999999826e-01,2.768387610000000200e-06
3.197560339999999890e+00,1.500000000000000000e+00,7.594620810000000111e-01,3.432236639999999839e-01,2.768387610000000200e-06
3.198560339999999780e+00,1.500000000000000000e+00,7.594822239999999836e-01,3.430322829999999934e-01,2.768387610000000200e-06
3.199560340000000114e+00,1.500000000000000000e+00,7.595019920000000146e-01,3.428448769999999923e-01,2.768387610000000200e-06
3.200560340000000004e+00,1.500000000000000000e+00,7.595213859999999650e-01,3.426614250000000195e-01,2.768387610000000200e-06
3.201560339999999893e+00,1.500000000000000000e+00,7.595404030000000306e-01,3.424819130000000267e-01,2.768387610000000200e-06
3.202560340000000227e+00,1.500000000000000000e+00,7.595590439999999610e-01,3.423063219999999962e-01,2.768387610000000200e-06
3.203560340000000117e+00,1.500000000000000000e+00,7.595773080000000066e-01,3.421346359999999920e-01,2.768387610000000200e-06
3.204560340000000007e+00,1.500000000000000000e+00,7.595951930000000019e-01,3.419668379999999952e-01,2.768387610000000200e-06
3.205560339999999897e+00,1.500000000000000000e+00,7.596127000000000296e-01,3.418029140000000132e-01,2.768387610000000200e-06
3.206560340000000231e+00,1.500000000000000000e+00,7.596298270000000352e-01,3.416428470000000273e-01,2.768387610000000200e-06
3.207560339999999677e+00,1.500000000000000000e+00,7.596465740000000189e-01,3.414866229999999891e-01,2.768387610000000200e-06
3.208560340000000011e+00,1.500000000000000000e+00,7.596629400000000087e-01,3.413342280000000173e-01,2.768387610000000200e-06
3.209560340000000345e+00,1.500000000000000000e+00,7.596789250000000049e-01,3.411856480000000080e-01,2.768387610000000200e-06
3.210560339999999790e+00,1.500000000000000000e+00,7.596945269999999528e-01,3.410408679999999970e-01,2.768387610000000200e-06
3.211560340000000124e+00,1.500000000000000000e+00,7.597097470000000463e-01,3.408998750000000189e-01,2.768387610000000200e-06
3.212560340000000014e+00,1.500000000000000000e+00,7.597245830000000089e-01,3.407626570000000243e-01,2.768387610000000200e-06
3.213560339999999904e+00,1.500000000000000000e+00,7.597390360000000342e-01,3.406292020000000198e-01,2.768387610000000200e-06
3.214560339999999794e+00,1.500000000000000000e+00,7.597531039999999569e-01,3.404994960000000126e-01,2.768387610000000200e-06
3.215560340000000128e+00,1.500000000000000000e+00,7.597667869999999990e-01,3.403735290000000080e-01,2.768387610000000200e-06
3.216560340000000018e+00,1.500000000000000000e+00,7.597800850000000494e-01,3.402512890000000123e-01,2.768387610000000200e-06
3.217560339999999908e+00,1.500000000000000000e+00,7.597929960000000538e-01,3.401327639999999763e-01,2.768387610000000200e-06
3.218560340000000242e+00,1.500000000000000000e+00,7.598055209999999837e-01,3.400179449999999881e-01,2.768387610000000200e-06
3.219560340000000132e+00,1.500000000000000000e+00,7.598176589999999786e-01,3.399068210000000256e-01,2.768387610000000200e-06
3.220560340000000021e+00,1.500000000000000000e+00,7.598294089999999557e-01,3.397993819999999832e-01,2.768387610000000200e-06
3.221560339999999911e+00,1.500000000000000000e+00,7.598407710000000259e-01,3.396956190000000042e-01,2.768387610000000200e-06
3.222560340000000245e+00,1.500000000000000000e+00,7.598517439999999956e-01,3.395955230000000102e-01,2.768387610000000200e-06
3.223560339999999691e+00,1.500000000000000000e+00,7.598623289999999475e-01,3.394990829999999793e-01,2.768387610000000200e-06
3.224560340000000025e+00,1.500000000000000000e+00,7.598725240000000491e-01,3.394062930000000256e-01,2.768387610000000200e-06
3.225560339999999915e+00,1.500000000000000000e+00,7.598823300000000502e-01,3.393171440000000150e-01,2.768387610000000200e-06
3.226560339999999805e+00,1.500000000000000000e+00,7.598917450000000073e-01,3.392316269999999800e-01,2.768387610000000200e-06
3.227560340000000139e+00,1.500000000000000000e+00,7.599007700000000032e-01,3.391497359999999794e-01,2.768387610000000200e-06
3.228560340000000028e+00,1.500000000000000000e+00,7.599094039999999550e-01,3.390714639999999891e-01,2.768387610000000200e-06
3.229560340000000362e+00,1.500000000000000000e+00,7.599176469999999739e-01,3.389968030000000132e-01,2.768387610000000200e-06
3.230560339999999808e+00,1.500000000000000000e+00,7.599254979999999771e-01,3.389257460000000277e-01,2.768387610000000200e-06
3.231560340000000142e+00,1.500000000000000000e+00,7.599329580000000472e-01,3.388582889999999792e-01,2.768387610000000200e-06
3.232560340000000032e+00,1.500000000000000000e+00,7.599400250000000190e-01,3.387944239999999829e-01,2.768387610000000200e-06
3.233560339999999922e+00,1.500000000000000000e+00,7.599466999999999750e-01,3.387341469999999855e-01,2.768387610000000200e-06
3.234560339999999812e+00,1.500000000000000000e+00,7.599529820000000546e-01,3.386774519999999900e-01,2.768387610000000200e-06
3.235560340000000146e+00,1.500000000000000000e+00,7.599588710000000358e-01,3.386243340000000268e-01,2.768387610000000200e-06
3.236560339999999591e+00,1.500000000000000000e+00,7.599643670000000295e-01,3.385747889999999871e-01,2.768387610000000200e-06
3.237560339999999925e+00,1.500000000000000000e+00,7.599694700000000358e-01,3.385288120000000123e-01,2.768387610000000200e-06
3.238560340000000259e+00,1.500000000000000000e+00,7.599741789999999719e-01,3.384863989999999934e-01,2.768387610000000200e-06
3.239560340000000149e+00,1.500000000000000000e+00,7.599784950000000316e-01,3.384475470000000152e-01,2.768387610000000200e-06
3.240560340000000039e+00,1.500000000000000000e+00,7.599824160000000495e-01,3.384122529999999962e-01,2.768387610000000200e-06
3.241560339999999929e+00,1.500000000000000000e+00,7.599859429999999971e-01,3.383805120000000222e-01,2.768387610000000200e-06
3.242560340000000263e+00,1.500000000000000000e+00,7.599890769999999574e-01,3.383523239999999821e-01,2.768387610000000200e-06
3.243560339999999709e+00,1.500000000000000000e+00,7.599918150000000150e-01,3.383276840000000174e-01,2.768387610000000200e-06
3.244560340000000043e+00,1.500000000000000000e+00,7.599941599999999742e-01,3.383065909999999898e-01,2.768387610000000200e-06
3.245560339999999933e+00,1.500000000000000000e+00,7.599961100000000025e-01,3.382890439999999832e-01,2.768387610000000200e-06
3.246560339999999822e+00,1.500000000000000000e+00,7.599976649999999889e-01,3.382750400000000268e-01,2.768387610000000200e-06
3.247560340000000156e+00,1.500000000000000000e+00,7.599988250000000445e-01,3.382645790000000097e-01,2.768387610000000200e-06
3.248560340000000046e+00,1.500000000000000000e+00,7.599995910000000299e-01,3.382576589999999883e-01,2.768387610000000200e-06
3.249560339999999936e+00,1.500000000000000000e+00,7.599999619999999734e-01,3.382542800000000183e-01,2.768387610000000200e-06
