vin,vout,dvout_dvin
1.133000000000000007e+00,2.590660299999999940e-03,-6.092971499999988438e-02
1.133999999999999897e+00,2.530288849999999968e-03,-5.981901500000019745e-02
1.135000000000000009e+00,2.471022270000000024e-03,-5.871998999999972213e-02
1.135999999999999899e+00,2.412848869999999982e-03,-5.763268000000021374e-02
1.137000000000000011e+00,2.355756909999999916e-03,-5.655711999999990525e-02
1.137999999999999901e+00,2.299734629999999978e-03,-5.549335500000007748e-02
1.139000000000000012e+00,2.244770200000000167e-03,-5.444141499999965994e-02
1.139999999999999902e+00,2.190851800000000009e-03,-5.340133000000024666e-02
1.141000000000000014e+00,2.137967540000000177e-03,-5.237314499999956574e-02
1.141999999999999904e+00,2.086105510000000121e-03,-5.135688500000012979e-02
1.143000000000000016e+00,2.035253769999999848e-03,-5.035257499999978847e-02
1.143999999999999906e+00,1.985400359999999875e-03,-4.936025000000010543e-02
1.145000000000000018e+00,1.936533270000000053e-03,-4.837994499999964670e-02
1.145999999999999908e+00,1.888640470000000097e-03,-4.741168000000017813e-02
1.147000000000000020e+00,1.841709910000000018e-03,-4.645547999999988242e-02
1.147999999999999909e+00,1.795729509999999945e-03,-4.551136500000019236e-02
1.149000000000000021e+00,1.750687180000000051e-03,-4.457935999999973475e-02
1.149999999999999911e+00,1.706570790000000015e-03,-4.365948500000016441e-02
1.151000000000000023e+00,1.663368209999999950e-03,-4.275175499999983586e-02
1.151999999999999913e+00,1.621067280000000090e-03,-4.185618000000013161e-02
1.153000000000000025e+00,1.579655849999999978e-03,-4.097277499999973926e-02
1.153999999999999915e+00,1.539121729999999967e-03,-4.010155000000015235e-02
1.155000000000000027e+00,1.499452749999999899e-03,-3.924250499999992758e-02
1.155999999999999917e+00,1.460636719999999908e-03,-3.839565000000011441e-02
1.157000000000000028e+00,1.422661449999999914e-03,-3.756098499999971363e-02
1.157999999999999918e+00,1.385514750000000055e-03,-3.673850000000011828e-02
1.159000000000000030e+00,1.349184449999999954e-03,-3.592819499999977406e-02
1.159999999999999920e+00,1.313658359999999962e-03,-3.513006500000015464e-02
1.161000000000000032e+00,1.278924320000000099e-03,-3.434408499999985764e-02
1.161999999999999922e+00,1.244970190000000082e-03,-3.357024500000016509e-02
1.163000000000000034e+00,1.211783830000000067e-03,-3.280852999999983588e-02
1.163999999999999924e+00,1.179353130000000086e-03,-3.205891500000002114e-02
1.165000000000000036e+00,1.147666000000000094e-03,-3.132136499999982338e-02
1.165999999999999925e+00,1.116710400000000061e-03,-3.059585500000028269e-02
1.167000000000000037e+00,1.086474289999999959e-03,-2.988234999999994645e-02
1.167999999999999927e+00,1.056945699999999912e-03,-2.918081500000013762e-02
1.169000000000000039e+00,1.028112660000000044e-03,-2.849120149999967433e-02
1.169999999999999929e+00,9.999632970000000946e-04,-2.781346050000010894e-02
1.171000000000000041e+00,9.724857390000000122e-04,-2.714755299999993543e-02
1.171999999999999931e+00,9.456681909999999818e-04,-2.649341650000008874e-02
1.173000000000000043e+00,9.194989059999999961e-04,-2.585099499999987671e-02
1.173999999999999932e+00,8.939662010000000089e-04,-2.522022450000005467e-02
1.175000000000000044e+00,8.690584570000000437e-04,-2.460104049999989329e-02
1.175999999999999934e+00,8.447641199999999725e-04,-2.399337200000012382e-02
1.177000000000000046e+00,8.210717130000000103e-04,-2.339714449999985568e-02
1.177999999999999936e+00,7.979698309999999758e-04,-2.281228050000005947e-02
1.179000000000000048e+00,7.754471520000000067e-04,-2.223869799999989016e-02
1.179999999999999938e+00,7.534924350000000255e-04,-2.167631150000004503e-02
1.181000000000000050e+00,7.320945290000000286e-04,-2.112503099999990530e-02
1.181999999999999940e+00,7.112423729999999781e-04,-2.058476350000010280e-02
1.183000000000000052e+00,6.909250019999999947e-04,-2.005541199999988367e-02
1.183999999999999941e+00,6.711315490000000243e-04,-1.953687749999999390e-02
1.185000000000000053e+00,6.518512470000000468e-04,-1.902905649999986348e-02
1.185999999999999943e+00,6.330734360000000484e-04,-1.853184050000011851e-02
1.187000000000000055e+00,6.147875660000000093e-04,-1.804512049999990042e-02
1.187999999999999945e+00,5.969831950000000203e-04,-1.756878450000004532e-02
1.189000000000000057e+00,5.796499970000000340e-04,-1.710271450000000470e-02
1.189999999999999947e+00,5.627777659999999571e-04,-1.664679300000010409e-02
1.191000000000000059e+00,5.463564109999999958e-04,-1.620089849999989395e-02
1.191999999999999948e+00,5.303759689999999532e-04,-1.576490650000000882e-02
1.193000000000000060e+00,5.148265980000000163e-04,-1.533869199999990385e-02
1.193999999999999950e+00,4.996985849999999651e-04,-1.492212450000005020e-02
1.195000000000000062e+00,4.849823489999999736e-04,-1.451507349999989205e-02
1.195999999999999952e+00,4.706684380000000258e-04,-1.411740800000005347e-02
1.197000000000000064e+00,4.567475330000000076e-04,-1.372899249999992577e-02
1.197999999999999954e+00,4.432104530000000129e-04,-1.334969050000006652e-02
1.199000000000000066e+00,4.300481519999999752e-04,-1.297936549999992306e-02
1.199999999999999956e+00,4.172517219999999816e-04,-1.261787800000002679e-02
1.201000000000000068e+00,4.048123959999999893e-04,-1.226508749999991044e-02
1.201999999999999957e+00,3.927215469999999924e-04,-1.192085350000002264e-02
1.203000000000000069e+00,3.809706890000000182e-04,-1.158503399999993855e-02
1.203999999999999959e+00,3.695514790000000100e-04,-1.125748600000006650e-02
1.205000000000000071e+00,3.584557169999999906e-04,-1.093806749999995387e-02
1.205999999999999961e+00,3.476753440000000155e-04,-1.062663400000005143e-02
1.207000000000000073e+00,3.372024489999999827e-04,-1.032304099999997726e-02
1.207999999999999963e+00,3.270292619999999855e-04,-1.002714550000000093e-02
1.209000000000000075e+00,3.171481580000000259e-04,-9.738802999999934817e-03
1.209999999999999964e+00,3.075516560000000183e-04,-9.457870500000048475e-03
1.211000000000000076e+00,2.982324170000000144e-04,-9.184203999999945855e-03
1.211999999999999966e+00,2.891832480000000247e-04,-8.917660000000049436e-03
1.213000000000000078e+00,2.803970969999999840e-04,-8.658095999999948500e-03
1.213999999999999968e+00,2.718670560000000110e-04,-8.405370500000008960e-03
1.215000000000000080e+00,2.635863559999999939e-04,-8.159342999999957824e-03
1.215999999999999970e+00,2.555483700000000125e-04,-7.919872000000036105e-03
1.217000000000000082e+00,2.477466120000000171e-04,-7.686818499999942267e-03
1.217999999999999972e+00,2.401747330000000066e-04,-7.460045000000026238e-03
1.219000000000000083e+00,2.328265219999999978e-04,-7.239413999999957938e-03
1.219999999999999973e+00,2.256959050000000022e-04,-7.024789500000017117e-03
1.221000000000000085e+00,2.187769430000000069e-04,-6.816036999999955381e-03
1.221999999999999975e+00,2.120638310000000056e-04,-6.613024500000036499e-03
1.223000000000000087e+00,2.055508939999999875e-04,-6.415619999999969125e-03
1.223999999999999977e+00,1.992325910000000027e-04,-6.223693000000016240e-03
1.225000000000000089e+00,1.931035080000000005e-04,-6.037115999999967397e-03
1.225999999999999979e+00,1.871583589999999879e-04,-5.855762000000014345e-03
1.227000000000000091e+00,1.813919840000000104e-04,-5.679505999999959198e-03
1.227999999999999980e+00,1.757993469999999977e-04,-5.508225500000032970e-03
1.229000000000000092e+00,1.703755329999999922e-04,-5.341798999999966546e-03
1.229999999999999982e+00,1.651157490000000096e-04,-5.180106500000017378e-03
1.231000000000000094e+00,1.600153200000000006e-04,-5.023031499999969229e-03
1.231999999999999984e+00,1.550696859999999987e-04,-4.870457500000022200e-03
1.233000000000000096e+00,1.502744049999999994e-04,-4.722270999999972352e-03
1.233999999999999986e+00,1.456251439999999963e-04,-4.578361500000016626e-03
1.235000000000000098e+00,1.411176819999999965e-04,-4.438617999999977526e-03
1.235999999999999988e+00,1.367479080000000009e-04,-4.302933000000022656e-03
1.237000000000000099e+00,1.325118159999999978e-04,-4.171201499999985240e-03
1.237999999999999989e+00,1.284055049999999892e-04,-4.043320000000016901e-03
1.239000000000000101e+00,1.244251760000000036e-04,-3.919186499999970097e-03
1.239999999999999991e+00,1.205671320000000006e-04,-3.798701000000022365e-03
1.241000000000000103e+00,1.168277739999999952e-04,-3.681766999999974699e-03
1.241999999999999993e+00,1.132035980000000027e-04,-3.568288500000002528e-03
1.243000000000000105e+00,1.096911970000000029e-04,-3.458171999999981594e-03
1.243999999999999995e+00,1.062872539999999954e-04,-3.351326000000015570e-03
1.245000000000000107e+00,1.029885450000000014e-04,-3.247660999999978093e-03
1.245999999999999996e+00,9.979193199999999661e-05,-3.147090000000019039e-03
1.247000000000000108e+00,9.669436499999999794e-05,-3.049526899999981111e-03
1.247999999999999998e+00,9.369287819999999503e-05,-2.954888400000015014e-03
1.249000000000000110e+00,9.078458819999999513e-05,-2.863092849999977763e-03
1.250000000000000000e+00,8.796669250000000210e-05,-2.774060400000298576e-03
1.250999999999999890e+00,8.523646740000000578e-05,-2.687713300000012240e-03
1.252000000000000002e+00,8.259126589999999854e-05,-2.603975549999991423e-03
1.252999999999999892e+00,8.002851629999999984e-05,-2.522772900000004592e-03
1.254000000000000004e+00,7.754572010000000497e-05,-2.444033149999975951e-03
1.254999999999999893e+00,7.514045000000000663e-05,-2.367685750000014799e-03
1.256000000000000005e+00,7.281034859999999738e-05,-2.293661799999992257e-03
1.256999999999999895e+00,7.055312640000000477e-05,-2.221894350000003238e-03
1.258000000000000007e+00,6.836655989999999589e-05,-2.152318099999994683e-03
1.258999999999999897e+00,6.624849019999999686e-05,-2.084869200000005751e-03
1.260000000000000009e+00,6.419682150000000391e-05,-2.019485699999983008e-03
1.260999999999999899e+00,6.220951880000000342e-05,-1.956107300000009541e-03
1.262000000000000011e+00,6.028460690000000304e-05,-1.894675049999988703e-03
1.262999999999999901e+00,5.842016870000000053e-05,-1.835131700000009608e-03
1.264000000000000012e+00,5.661434350000000003e-05,-1.777421549999987777e-03
1.264999999999999902e+00,5.486532560000000275e-05,-1.721490300000006607e-03
1.266000000000000014e+00,5.317136289999999766e-05,-1.667285199999993250e-03
1.266999999999999904e+00,5.153075519999999809e-05,-1.614754900000004573e-03
1.268000000000000016e+00,4.994185310000000006e-05,-1.563849399999990564e-03
1.268999999999999906e+00,4.840305639999999680e-05,-1.514520150000003840e-03
1.270000000000000018e+00,4.691281280000000154e-05,-1.466719949999990141e-03
1.270999999999999908e+00,4.546961649999999759e-05,-1.420402850000009043e-03
1.272000000000000020e+00,4.407200709999999826e-05,-1.375524199999991759e-03
1.272999999999999909e+00,4.271856809999999863e-05,-1.332040600000004155e-03
1.274000000000000021e+00,4.140792589999999992e-05,-1.289909949999990674e-03
1.274999999999999911e+00,4.013874819999999690e-05,-1.249091250000004122e-03
1.276000000000000023e+00,3.890974340000000192e-05,-1.209544599999990561e-03
1.276999999999999913e+00,3.771965899999999854e-05,-1.171231450000007751e-03
1.278000000000000025e+00,3.656728050000000138e-05,-1.134114199999990830e-03
1.278999999999999915e+00,3.545143060000000251e-05,-1.098156400000004779e-03
1.280000000000000027e+00,3.437096769999999768e-05,-1.063322599999992624e-03
1.280999999999999917e+00,3.332478540000000192e-05,-1.029578400000001615e-03
1.282000000000000028e+00,3.231181090000000307e-05,-9.968903999999917387e-04
1.282999999999999918e+00,3.133100460000000267e-05,-9.652262000000039893e-04
1.284000000000000030e+00,3.038135850000000000e-05,-9.345543999999938317e-04
1.284999999999999920e+00,2.946189579999999910e-05,-9.048443000000041397e-04
1.286000000000000032e+00,2.857166989999999920e-05,-8.760663499999942622e-04
1.286999999999999922e+00,2.770976310000000062e-05,-8.481918500000025507e-04
1.288000000000000034e+00,2.687528620000000161e-05,-8.211927499999962382e-04
1.288999999999999924e+00,2.606737760000000056e-05,-7.950420500000034141e-04
1.290000000000000036e+00,2.528520210000000017e-05,-7.697134999999962618e-04
1.290999999999999925e+00,2.452795059999999914e-05,-7.451815500000014136e-04
1.292000000000000037e+00,2.379483900000000130e-05,-7.214214999999961353e-04
1.292999999999999927e+00,2.308510759999999904e-05,-6.984093500000017329e-04
1.294000000000000039e+00,2.239802030000000090e-05,-6.761218499999957499e-04
1.294999999999999929e+00,2.173286389999999982e-05,-6.545364500000032393e-04
1.296000000000000041e+00,2.108894739999999895e-05,-6.336312999999961504e-04
1.296999999999999931e+00,2.046560130000000025e-05,-6.133851500000012807e-04
1.298000000000000043e+00,1.986217709999999969e-05,-5.937774499999957933e-04
1.298999999999999932e+00,1.927804639999999967e-05,-5.747882500000012912e-04
1.300000000000000044e+00,1.871260060000000069e-05,-5.563981499999981484e-04
1.300999999999999934e+00,1.816525009999999852e-05,-5.385885000000027734e-04
1.302000000000000046e+00,1.763542359999999980e-05,-5.213410999999976841e-04
1.302999999999999936e+00,1.712256789999999851e-05,-5.046382500000015647e-04
1.304000000000000048e+00,1.662614710000000012e-05,-4.884629999999962752e-04
1.304999999999999938e+00,1.614564190000000000e-05,-4.727988000000019758e-04
1.306000000000000050e+00,1.568054949999999877e-05,-4.576294499999966625e-04
1.306999999999999940e+00,1.523038299999999922e-05,-4.429395500000019720e-04
1.308000000000000052e+00,1.479467040000000019e-05,-4.287139999999967088e-04
1.308999999999999941e+00,1.437295499999999968e-05,-4.149381000000014474e-04
1.310000000000000053e+00,1.396479420000000067e-05,-4.015978499999975360e-04
1.310999999999999943e+00,1.356975929999999940e-05,-3.886794500000010852e-04
1.312000000000000055e+00,1.318743530000000072e-05,-3.761695999999975851e-04
1.312999999999999945e+00,1.281742009999999995e-05,-3.640554500000019525e-04
1.314000000000000057e+00,1.245932439999999987e-05,-3.523244999999982155e-04
1.314999999999999947e+00,1.211277109999999924e-05,-3.409647500000013640e-04
1.316000000000000059e+00,1.177739489999999981e-05,-3.299643499999971655e-04
1.316999999999999948e+00,1.145284239999999950e-05,-3.193120500000010825e-04
1.318000000000000060e+00,1.113877079999999993e-05,-3.089968499999989557e-04
1.318999999999999950e+00,1.083484869999999921e-05,-2.990080000000016475e-04
1.320000000000000062e+00,1.054075479999999946e-05,-2.893353499999976736e-04
1.320999999999999952e+00,1.025617799999999998e-05,-2.799688050000009171e-04
1.322000000000000064e+00,9.980817189999999263e-06,-2.708986549999981355e-04
1.322999999999999954e+00,9.714380689999999735e-06,-2.621155650000010426e-04
1.324000000000000066e+00,9.456586059999999211e-06,-2.536104549999990826e-04
1.324999999999999956e+00,9.207159779999999916e-06,-2.453745200000001167e-04
1.326000000000000068e+00,8.965837020000000658e-06,-2.373992249999979168e-04
1.326999999999999957e+00,8.732361330000000573e-06,-2.296763250000015757e-04
1.328000000000000069e+00,8.506484370000000475e-06,-2.221978149999992783e-04
1.328999999999999959e+00,8.287965699999999767e-06,-2.149559550000011351e-04
1.330000000000000071e+00,8.076572460000000359e-06,-2.079432449999998184e-04
1.330999999999999961e+00,7.872079209999999317e-06,-2.011524150000018260e-04
1.332000000000000073e+00,7.674267629999999201e-06,-1.945764299999992730e-04
1.332999999999999963e+00,7.482926350000000046e-06,-1.882084750000007425e-04
1.334000000000000075e+00,7.297850679999999857e-06,-1.820419499999983461e-04
1.334999999999999964e+00,7.118842449999999965e-06,-1.760704700000011169e-04
1.336000000000000076e+00,6.945709739999999595e-06,-1.702878349999987009e-04
1.336999999999999966e+00,6.778266780000000165e-06,-1.646880500000007415e-04
1.338000000000000078e+00,6.616333639999999712e-06,-1.592653249999995829e-04
1.338999999999999968e+00,6.459736129999999732e-06,-1.540140250000003944e-04
1.340000000000000080e+00,6.308305590000000393e-06,-1.489287099999988921e-04
1.340999999999999970e+00,6.161878710000000308e-06,-1.440041000000009952e-04
1.342000000000000082e+00,6.020297389999999833e-06,-1.392350999999993066e-04
1.342999999999999972e+00,5.883408510000000027e-06,-1.346167700000005553e-04
1.344000000000000083e+00,5.751063849999999820e-06,-1.301443149999996149e-04
1.344999999999999973e+00,5.623119879999999693e-06,-1.258131000000006945e-04
1.346000000000000085e+00,5.499437650000000227e-06,-1.216186349999991839e-04
1.346999999999999975e+00,5.379882610000000173e-06,-1.175565800000007155e-04
1.348000000000000087e+00,5.264324490000000259e-06,-1.136227199999987128e-04
1.348999999999999977e+00,5.152637170000000383e-06,-1.098129850000007651e-04
1.350000000000000089e+00,5.044698519999999881e-06,-1.061234249999996708e-04
1.350999999999999979e+00,4.940390319999999781e-06,-1.025502250000006992e-04
1.352000000000000091e+00,4.839598070000000204e-06,-9.908967999999913900e-05
1.352999999999999980e+00,4.742210960000000046e-06,-9.573820500000064168e-05
1.354000000000000092e+00,4.648121659999999815e-06,-9.249234499999949705e-05
1.354999999999999982e+00,4.557226269999999968e-06,-8.934873000000093102e-05
1.356000000000000094e+00,4.469424199999999627e-06,-8.630410499999930166e-05
1.356999999999999984e+00,4.384618060000000205e-06,-8.335533000000021689e-05
1.358000000000000096e+00,4.302713539999999891e-06,-8.049935499999981772e-05
1.358999999999999986e+00,4.223619349999999777e-06,-7.773322500000037077e-05
1.360000000000000098e+00,4.147247090000000220e-06,-7.505408499999897259e-05
1.360999999999999988e+00,4.073511180000000368e-06,-7.245917000000060004e-05
1.362000000000000099e+00,4.002328750000000097e-06,-6.994579499999950198e-05
1.362999999999999989e+00,3.933619590000000036e-06,-6.751137000000060652e-05
1.364000000000000101e+00,3.867306009999999792e-06,-6.515338499999919798e-05
1.364999999999999991e+00,3.803312819999999994e-06,-6.286940000000003879e-05
1.366000000000000103e+00,3.741567210000000162e-06,-6.065707499999946871e-05
1.366999999999999993e+00,3.681998670000000114e-06,-5.851412000000056658e-05
1.368000000000000105e+00,3.624538969999999893e-06,-5.643831999999960637e-05
1.368999999999999995e+00,3.569122029999999926e-06,-5.442755500000028869e-05
1.370000000000000107e+00,3.515683859999999966e-06,-5.247975499999960915e-05
1.370999999999999996e+00,3.464162519999999789e-06,-5.059290500000041511e-05
1.372000000000000108e+00,3.414498050000000003e-06,-4.876506999999959645e-05
1.372999999999999998e+00,3.366632379999999810e-06,-4.699437500000030847e-05
1.374000000000000110e+00,3.320509300000000081e-06,-4.527899999999941520e-05
1.375000000000000000e+00,3.276074380000000092e-06,-4.361719000000479664e-05
1.375999999999999890e+00,3.233274920000000106e-06,-4.200724000000028054e-05
1.377000000000000002e+00,3.192059900000000124e-06,-4.044748999999965566e-05
1.377999999999999892e+00,3.152379940000000168e-06,-3.893634500000040487e-05
1.379000000000000004e+00,3.114187210000000165e-06,-3.747226999999977125e-05
1.379999999999999893e+00,3.077435400000000050e-06,-3.605376500000049590e-05
1.381000000000000005e+00,3.042079680000000044e-06,-3.467936999999973909e-05
1.381999999999999895e+00,3.008076660000000087e-06,-3.334768500000027600e-05
1.383000000000000007e+00,2.975384309999999969e-06,-3.205735499999993153e-05
1.383999999999999897e+00,2.943961949999999932e-06,-3.080706000000007702e-05
1.385000000000000009e+00,2.913770190000000026e-06,-2.959552999999971561e-05
1.385999999999999899e+00,2.884770889999999962e-06,-2.842153500000029268e-05
1.387000000000000011e+00,2.856927119999999823e-06,-2.728386999999968428e-05
1.387999999999999901e+00,2.830203149999999805e-06,-2.618138500000010034e-05
1.389000000000000012e+00,2.804564349999999860e-06,-2.511296499999970781e-05
1.389999999999999902e+00,2.779977220000000016e-06,-2.407752000000004319e-05
1.391000000000000014e+00,2.756409310000000088e-06,-2.307399999999966422e-05
1.391999999999999904e+00,2.733829220000000098e-06,-2.210139000000045824e-05
1.393000000000000016e+00,2.712206529999999812e-06,-2.115871499999981593e-05
1.393999999999999906e+00,2.691511790000000185e-06,-2.024501000000007538e-05
1.395000000000000018e+00,2.671716510000000149e-06,-1.935936000000012223e-05
1.395999999999999908e+00,2.652793069999999886e-06,-1.850087500000047701e-05
1.397000000000000020e+00,2.634714760000000127e-06,-1.766868499999962872e-05
1.397999999999999909e+00,2.617455700000000165e-06,-1.686195500000048017e-05
1.399000000000000021e+00,2.600990849999999800e-06,-1.607986999999999958e-05
1.399999999999999911e+00,2.585295959999999793e-06,-1.532166000000017951e-05
1.401000000000000023e+00,2.570347530000000024e-06,-1.458654999999977990e-05
1.401999999999999913e+00,2.556122859999999888e-06,-1.387381000000041664e-05
1.403000000000000025e+00,2.542599909999999902e-06,-1.318273499999970261e-05
1.403999999999999915e+00,2.529757390000000130e-06,-1.251262500000021802e-05
1.405000000000000027e+00,2.517574659999999815e-06,-1.186281999999982961e-05
1.405999999999999917e+00,2.506031749999999996e-06,-1.123266500000007044e-05
1.407000000000000028e+00,2.495109329999999800e-06,-1.062154499999992847e-05
1.407999999999999918e+00,2.484788659999999855e-06,-1.002885500000008645e-05
1.409000000000000030e+00,2.475051620000000077e-06,-9.453999999999669265e-06
1.409999999999999920e+00,2.465880660000000120e-06,-8.896410000000304005e-06
1.411000000000000032e+00,2.457258799999999798e-06,-8.355544999999594755e-06
1.411999999999999922e+00,2.449169570000000141e-06,-7.830870000000112949e-06
1.413000000000000034e+00,2.441597059999999975e-06,-7.321864999999816437e-06
1.413999999999999924e+00,2.434525839999999868e-06,-6.828040000000229481e-06
1.415000000000000036e+00,2.427940980000000082e-06,-6.348899999999643717e-06
1.415999999999999925e+00,2.421828039999999906e-06,-5.883980000000350874e-06
1.417000000000000037e+00,2.416173019999999800e-06,-5.432834999999792275e-06
1.417999999999999927e+00,2.410962369999999952e-06,-4.995019999999962892e-06
1.419000000000000039e+00,2.406182980000000027e-06,-4.570114999999938879e-06
1.419999999999999929e+00,2.401822139999999871e-06,-4.157705000000294290e-06
1.421000000000000041e+00,2.397867569999999832e-06,-3.757384999999611661e-06
1.421999999999999931e+00,2.394307369999999940e-06,-3.368780000000039937e-06
1.423000000000000043e+00,2.391130010000000087e-06,-2.991519999999804960e-06
1.423999999999999932e+00,2.388324330000000025e-06,-2.625234999999951496e-06
1.425000000000000044e+00,2.385879540000000211e-06,-2.269574999999926512e-06
1.425999999999999934e+00,2.383785179999999972e-06,-1.924205000000201241e-06
1.427000000000000046e+00,2.382031129999999866e-06,-1.588794999999925892e-06
1.427999999999999936e+00,2.380607589999999920e-06,-1.263025000000162282e-06
1.429000000000000048e+00,2.379505080000000050e-06,-9.465949999999407477e-07
1.429999999999999938e+00,2.378714399999999917e-06,-6.392000000000463283e-07
1.431000000000000050e+00,2.378226680000000167e-06,-3.405499999996862426e-07
1.431999999999999940e+00,2.378033300000000026e-06,-5.038000000013621860e-08
1.433000000000000052e+00,2.378125920000000156e-06,2.315950000000670250e-07
1.433999999999999941e+00,2.378496489999999943e-06,5.056349999996677391e-07
1.435000000000000053e+00,2.379137189999999820e-06,7.719900000002690582e-07
1.435999999999999943e+00,2.380040470000000139e-06,1.030910000000004670e-06
1.437000000000000055e+00,2.381199010000000182e-06,1.282620000000143923e-06
1.437999999999999945e+00,2.382605710000000027e-06,1.527364999999924686e-06
1.439000000000000057e+00,2.384253740000000099e-06,1.765365000000202605e-06
1.439999999999999947e+00,2.386136439999999955e-06,1.996824999999724862e-06
1.441000000000000059e+00,2.388247390000000023e-06,2.221965000000214463e-06
1.441999999999999948e+00,2.390580370000000187e-06,2.440979999999808026e-06
1.443000000000000060e+00,2.393129349999999961e-06,2.654075000000071655e-06
1.443999999999999950e+00,2.395888520000000080e-06,2.861439999999812467e-06
1.445000000000000062e+00,2.398852230000000165e-06,3.063250000000065920e-06
1.445999999999999952e+00,2.402015019999999893e-06,3.259685000000112770e-06
1.447000000000000064e+00,2.405371600000000191e-06,3.450915000000141092e-06
1.447999999999999954e+00,2.408916849999999850e-06,3.637109999999905280e-06
1.449000000000000066e+00,2.412645820000000184e-06,3.818440000000027090e-06
1.449999999999999956e+00,2.416553729999999948e-06,3.995049999999927132e-06
1.451000000000000068e+00,2.420635920000000025e-06,4.167090000000090236e-06
1.451999999999999957e+00,2.424887909999999834e-06,4.334720000000093915e-06
1.453000000000000069e+00,2.429305360000000148e-06,4.498070000000069235e-06
1.453999999999999959e+00,2.433884050000000060e-06,4.657279999999673625e-06
1.455000000000000071e+00,2.438619920000000089e-06,4.812485000000102375e-06
1.455999999999999961e+00,2.443509020000000092e-06,4.963814999999751829e-06
1.457000000000000073e+00,2.448547549999999840e-06,5.111390000000310893e-06
1.457999999999999963e+00,2.453731800000000060e-06,5.255335000000195891e-06
1.459000000000000075e+00,2.459058219999999947e-06,5.395774999999991550e-06
1.459999999999999964e+00,2.464523350000000077e-06,5.532804999999968790e-06
1.461000000000000076e+00,2.470123830000000122e-06,5.666545000000081794e-06
1.461999999999999966e+00,2.475856439999999834e-06,5.797109999999871047e-06
1.463000000000000078e+00,2.481718049999999931e-06,5.924590000000277967e-06
1.463999999999999968e+00,2.487705619999999973e-06,6.049085000000035614e-06
1.465000000000000080e+00,2.493816220000000131e-06,6.170695000000045449e-06
1.465999999999999970e+00,2.500047009999999844e-06,6.289519999999691052e-06
1.467000000000000082e+00,2.506395260000000008e-06,6.405645000000150663e-06
1.467999999999999972e+00,2.512858300000000044e-06,6.519150000000020415e-06
1.469000000000000083e+00,2.519433560000000157e-06,6.630134999999984929e-06
1.469999999999999973e+00,2.526118570000000071e-06,6.738669999999981342e-06
1.471000000000000085e+00,2.532910900000000076e-06,6.844839999999886848e-06
1.471999999999999975e+00,2.539808249999999875e-06,6.948730000000012327e-06
1.473000000000000087e+00,2.546808360000000165e-06,7.050400000000118031e-06
1.473999999999999977e+00,2.553909049999999813e-06,7.149929999999884295e-06
1.475000000000000089e+00,2.561108220000000096e-06,7.247390000000115615e-06
1.475999999999999979e+00,2.568403829999999967e-06,7.342844999999901742e-06
1.477000000000000091e+00,2.575793910000000113e-06,7.436360000000283993e-06
1.477999999999999980e+00,2.583276550000000172e-06,7.528004999999898458e-06
1.479000000000000092e+00,2.590849920000000069e-06,7.617840000000023273e-06
1.479999999999999982e+00,2.598512229999999876e-06,7.705920000000004988e-06
1.481000000000000094e+00,2.606261760000000130e-06,7.792310000000234396e-06
1.481999999999999984e+00,2.614096849999999891e-06,7.877059999999861187e-06
1.483000000000000096e+00,2.622015880000000059e-06,7.960225000000183473e-06
1.483999999999999986e+00,2.630017299999999882e-06,8.041859999999680444e-06
1.485000000000000098e+00,2.638099600000000023e-06,8.122015000000320714e-06
1.485999999999999988e+00,2.646261330000000093e-06,8.200734999999972907e-06
1.487000000000000099e+00,2.654501070000000023e-06,8.278075000000151978e-06
1.487999999999999989e+00,2.662817480000000035e-06,8.354080000000027595e-06
1.489000000000000101e+00,2.671209230000000173e-06,8.428790000000090446e-06
1.489999999999999991e+00,2.679675060000000104e-06,8.502249999999943880e-06
1.491000000000000103e+00,2.688213729999999987e-06,8.574504999999841767e-06
1.491999999999999993e+00,2.696824070000000024e-06,8.645600000000037977e-06
1.493000000000000105e+00,2.705504930000000069e-06,8.715560000000215773e-06
1.493999999999999995e+00,2.714255189999999870e-06,8.784434999999741686e-06
1.495000000000000107e+00,2.723073800000000064e-06,8.852260000000210585e-06
1.495999999999999996e+00,2.731959710000000020e-06,8.919069999999964735e-06
1.497000000000000108e+00,2.740911939999999994e-06,8.984899999999948483e-06
1.497999999999999998e+00,2.749929509999999819e-06,9.049775000000061936e-06
1.499000000000000110e+00,2.759011490000000145e-06,9.113740000000342123e-06
1.500000000000000000e+00,2.768156990000000073e-06,9.145500000000935907e-06
